glosa,fecha,id,cuenta_id,centro_costo_id,tipo,valor
Placa / Matrícula: GCA1780,20/06/2025,PnazM0jQ8uBppeO2,RMdR6k9yOFlkkdl6,,D,4.35
Placa / Matrícula: GCA1780,20/06/2025,PnazM0jQ8uBppeO2,DGe73Y47BH6xxen2,,H,5.00
Placa / Matrícula: GCA1780,20/06/2025,PnazM0jQ8uBppeO2,nPeER14y4hGJJap1,,D,0.65
99-GASTROTECH NEYMATEX,20/06/2025,rRbD3Bnl5SmKKa6L,Ejb2k2VNzsGJJdVN,,D,118.96
99-GASTROTECH NEYMATEX,20/06/2025,rRbD3Bnl5SmKKa6L,DGe73Y47BH6xxen2,,H,136.80
99-GASTROTECH NEYMATEX,20/06/2025,rRbD3Bnl5SmKKa6L,nPeER14y4hGJJap1,,D,17.84
arsenal,20/06/2025,0yelr8yj7SK55bER,DGe73Y47BH6xxen2,,H,220.00
arsenal,20/06/2025,0yelr8yj7SK55bER,Ejb2k2VNzsGJJdVN,,D,191.30
71-DIST MARFLORALE 21 ABRIGO BEIGE $ 1.50 + 60 CAMISAS COLUMBIA $ 2.20,20/06/2025,rRbD4GA36imKKb6L,nPeER14y4hGJJap1,,D,21.33
"82-ANNILUNCH
60 CAMISETA CUELLO REDONDO+30 PANTALON CHEF+32 DELANTAL CHEF+32 COFIA",20/06/2025,mBdJ5OJgJuzmmb0J,DGe73Y47BH6xxen2,,H,116.38
"82-ANNILUNCH
60 CAMISETA CUELLO REDONDO+30 PANTALON CHEF+32 DELANTAL CHEF+32 COFIA",20/06/2025,mBdJ5OJgJuzmmb0J,Ejb2k2VNzsGJJdVN,,D,101.20
reposicion de caja chica,20/06/2025,rRbD4GpRnimKKb6L,MEegLgo2jhWxxaQ5,,H,100.00
anticipo Zhong Ying,20/06/2025,jZdyL6QlVCWzzbJ4,KVeZVjQj2HRVVe8P,,D,357.42
anticipo Zhong Ying,20/06/2025,jZdyL6QlVCWzzbJ4,JvaM8N4KRt800epz,,H,357.42
tela arsenal,20/06/2025,QzaO3Jv4pfX99ap4,Ejb2k2VNzsGJJdVN,,D,52.18
tela arsenal,20/06/2025,QzaO3Jv4pfX99ap4,DGe73Y47BH6xxen2,,H,60.01
tela arsenal,20/06/2025,QzaO3Jv4pfX99ap4,nPeER14y4hGJJap1,,D,7.83
ANTICIPO,20/06/2025,kPbkpllwxu066d5Y,JvaM8N4KRt800epz,,D,357.42
"Doc. 001-001-000000041,   93 PORTIARROS $ 144
SILVA CHERREZ $ 35",20/06/2025,BleXNJ3zkSNyybrN,DGe73Y47BH6xxen2,,D,179.00
ANTICIPO,20/06/2025,kPbkpllwxu066d5Y,9pdBBO4yQum99d8K,,H,357.42
"82-ANNILUNCH
60 CAMISETA CUELLO REDONDO+30 PANTALON CHEF+32 DELANTAL CHEF+32 COFIA",20/06/2025,mBdJ5OJgJuzmmb0J,nPeER14y4hGJJap1,,D,15.18
anticipo Zhong Ying,20/06/2025,y7aA3QjqBfo33dgZ,JvaM8N4KRt800epz,,D,357.42
ANTICIPO,20/06/2025,loejokkvWsJMMaQM,MEegLgo2jhWxxaQ5,,D,357.42
ANTICIPO,20/06/2025,loejokkvWsJMMaQM,JvaM8N4KRt800epz,,H,357.42
"Doc. 077-050-000237211,   Placa / Matrícula: GCA1780",20/06/2025,jZdyKLPoVuWzzaJ4,MEegLgo2jhWxxaQ5,,H,5.00
"Doc. 077-050-000237211,   Placa / Matrícula: GCA1780",20/06/2025,jZdyKLPoVuWzzaJ4,DGe73Y47BH6xxen2,,D,5.00
"Doc. 001-001-000000041,   93 PORTIARROS $ 144
SILVA CHERREZ $ 35",20/06/2025,BleXNJ3zkSNyybrN,MEegLgo2jhWxxaQ5,,H,179.00
reposicion de caja chica,20/06/2025,rRbD4GpRnimKKb6L,PnazpQZ4OIBppdO2,,D,100.00
"Doc. 001-003-000046132,   E. Reforzado BL 4CM",20/07/2025,KVeZA4WwRCRVVd8P,MEegLgo2jhWxxaQ5,,H,16.90
"Doc. 003-101-002050402,   Placa / Matrícula: GCA1780",20/07/2025,DGe7E6AVAf6xxbn2,MEegLgo2jhWxxaQ5,,H,20.00
"Doc. 001-003-000046132,   E. Reforzado BL 4CM",20/07/2025,KVeZA4WwRCRVVd8P,DGe73Y47BH6xxen2,,D,16.90
"Doc. 002-052-000142705,   Placa / Matrícula: GCA2757",20/07/2025,9pdBVgnvxum99d8K,DGe73Y47BH6xxen2,,D,33.18
"Doc. 003-101-002050402,   Placa / Matrícula: GCA1780",20/07/2025,DGe7E6AVAf6xxbn2,DGe73Y47BH6xxen2,,D,20.00
"Doc. 002-052-000142705,   Placa / Matrícula: GCA2757",20/07/2025,9pdBVgnvxum99d8K,MEegLgo2jhWxxaQ5,,H,33.18
Placa / Matrícula: GCA2757,20/07/2025,wKe52124RTKQQa31,nPeER14y4hGJJap1,,D,4.33
Placa / Matrícula: GCA2757,20/07/2025,wKe52124RTKQQa31,RMdR6k9yOFlkkdl6,,D,28.85
E. Reforzado BL 4CM,20/07/2025,1qdGBQB83UlppbN8,DGe73Y47BH6xxen2,,H,16.90
E. Reforzado BL 4CM,20/07/2025,1qdGBQB83UlppbN8,nPeER14y4hGJJap1,,D,2.20
E. Reforzado BL 4CM,20/07/2025,1qdGBQB83UlppbN8,loejR5DBBUJMMeQM,,D,14.70
Placa / Matrícula: GCA1780,20/07/2025,BleXZkZpgfNyybrN,RMdR6k9yOFlkkdl6,,D,17.39
Placa / Matrícula: GCA1780,20/07/2025,BleXZkZpgfNyybrN,DGe73Y47BH6xxen2,,H,20.00
Placa / Matrícula: GCA1780,20/07/2025,BleXZkZpgfNyybrN,nPeER14y4hGJJap1,,D,2.61
Placa / Matrícula: GCA2757,20/07/2025,wKe52124RTKQQa31,DGe73Y47BH6xxen2,,H,33.18
163-escuela Cheff-Quito MERCANCIA PREMIER/Guía: 9027844065,20/08/2025,YjbqgG7J0hrPPeLN,DGe73Y47BH6xxen2,,H,28.01
163-escuela Cheff-Quito MERCANCIA PREMIER/Guía: 9027844065,20/08/2025,YjbqgG7J0hrPPeLN,nPeER14y4hGJJap1,,D,3.65
163-escuela Cheff-Quito MERCANCIA PREMIER/Guía: 9027844065,20/08/2025,YjbqgG7J0hrPPeLN,BXdL904VrCOppeJZ,,D,24.36
Uniformes corporativos Mercodesarrollo,20/08/2025,9jaKgv54Rfwvvak5,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,354.00
Uniformes corporativos Mercodesarrollo,20/08/2025,9jaKgv54Rfwvvak5,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,220.00
"Doc. 001-001-000000478,   CONFECCION DE UNIFORME",20/08/2025,1qdGLZJM5ilppeN8,JvaM8N4KRt800epz,,H,2849.59
"Doc. 001-001-000000478,   CONFECCION DE UNIFORME",20/08/2025,1qdGLZJM5ilppeN8,MEegLgo2jhWxxaQ5,,D,2849.59
Uniformes corporativos Mercodesarrollo,20/08/2025,9jaKgv54Rfwvvak5,RMdR6k90VFlkkdl6,,H,143.52
Uniformes corporativos Mercodesarrollo,20/08/2025,9jaKgv54Rfwvvak5,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,382.80
Uniformes corporativos Mercodesarrollo,20/08/2025,9jaKgv54Rfwvvak5,JvaM8N4KRt800epz,,D,1100.32
"Doc. 001-001-000000351,   Camisas columbia + 2 logos bordados + 1 parche Bandera",21/01/2025,xgep1JKKVtLNNa1p,JvaM8N4KRt800epz,,H,196.42
"Doc. 001-001-000000351,   Camisas columbia + 2 logos bordados + 1 parche Bandera",21/01/2025,xgep1JKKVtLNNa1p,MEegLgo2jhWxxaQ5,,D,196.42
"Doc. 001-001-000000372,   Uniformes corporativos CDC LATAM",21/02/2025,LqdPL67L4Tmrrdl4,JvaM8N4KRt800epz,,H,604.44
"Doc. 001-001-000000372,   Uniformes corporativos CDC LATAM",21/02/2025,LqdPL67L4Tmrrdl4,MEegLgo2jhWxxaQ5,,D,604.44
"Doc. 001-001-000000373,   ORDEN DE COMPRA: 787546 UNIFORMES SMURFIT WESTROCK",21/02/2025,QzaOwp1QpcX99ap4,loejqlr84CJMMdQM,,D,10433.13
"Doc. 001-001-000000373,   ORDEN DE COMPRA: 787546 UNIFORMES SMURFIT WESTROCK",21/02/2025,QzaOwp1QpcX99ap4,JvaM8N4KRt800epz,,H,10433.13
"Doc. 051-020-000219195,   almuerzo",21/03/2025,RMdREJPywFlkkbl6,PnazpQZ4OIBppdO2,,H,13.04
"Doc. 051-020-000219195,   almuerzo",21/03/2025,RMdREJPywFlkkbl6,DGe73Y47BH6xxen2,,D,13.04
"Doc. 001-001-000001530,   juego",21/03/2025,BXdLoY29AuOppbJZ,MEegLgo2jhWxxaQ5,,H,1.20
BLUSAS,21/03/2025,wKe55RPwYCKQQe31,Ejb2k2VNzsGJJdVN,,D,130.00
juego,21/03/2025,pgenpg1JpCLqqbNQ,DGe73Y47BH6xxen2,,H,1.20
juego,21/03/2025,pgenpg1JpCLqqbNQ,Ejb2k2VNzsGJJdVN,,D,1.20
BLUSAS,21/03/2025,wKe55RPwYCKQQe31,DGe73Y47BH6xxen2,,H,130.00
"Doc. 001-001-000001530,   juego",21/03/2025,BXdLoY29AuOppbJZ,DGe73Y47BH6xxen2,,D,1.20
"Doc. 001-001-000000048,   BLUSAS",21/03/2025,Gge061YPGtWDDbAD,DGe73Y47BH6xxen2,,D,130.00
"Doc. 001-001-000000048,   BLUSAS",21/03/2025,Gge061YPGtWDDbAD,MEegLgo2jhWxxaQ5,,H,130.00
almuerzo,21/03/2025,rRbDgX8V5UmKKa6L,nPeER14y4hGJJap1,,D,1.70
almuerzo,21/03/2025,rRbDgX8V5UmKKa6L,DGe73Y47BH6xxen2,,H,13.04
almuerzo,21/03/2025,rRbDgX8V5UmKKa6L,Y4erkBOW4Uj00a2L,,D,11.34
"Doc. 099-051-000094095,   EXTRA CON ETANOL",21/03/2025,loejlvk2RtJMMbQM,DGe73Y47BH6xxen2,,D,5.00
"Doc. 099-051-000094095,   EXTRA CON ETANOL",21/03/2025,loejlvk2RtJMMbQM,MEegLgo2jhWxxaQ5,,H,5.00
EXTRA CON ETANOL,21/03/2025,BXdLqjJVptOppeJZ,nPeER14y4hGJJap1,,D,0.65
EXTRA CON ETANOL,21/03/2025,BXdLqjJVptOppeJZ,DGe73Y47BH6xxen2,,H,5.00
EXTRA CON ETANOL,21/03/2025,BXdLqjJVptOppeJZ,RMdR6k9yOFlkkdl6,,D,4.35
bioto,21/04/2025,RBe3NZgyQFMJJdLJ,DGe73Y47BH6xxen2,,H,45.60
bioto,21/04/2025,RBe3NZgyQFMJJdLJ,nPeER14y4hGJJap1,,D,5.95
ALVIERO STRECH,21/04/2025,pzb856xkLSMZZdEw,Ejb2k2VNzsGJJdVN,,D,112.70
ALVIERO STRECH,21/04/2025,pzb856xkLSMZZdEw,DGe73Y47BH6xxen2,,H,129.60
"Doc. 001-001-000000402,   Confeccion uniforme ""Santiago Mero""",21/04/2025,pgen1Em2RuLqqdNQ,JvaM8N4KRt800epz,,H,20.00
ALVIERO STRECH,21/04/2025,pzb856xkLSMZZdEw,nPeER14y4hGJJap1,,D,16.90
"Doc. 001-001-000000403,   Descifrar ""BRUNO AVILES"" C#6 P#30",21/04/2025,nPeEjgq3kcGJJap1,JvaM8N4KRt800epz,,H,49.45
"Doc. 001-001-000000403,   Descifrar ""BRUNO AVILES"" C#6 P#30",21/04/2025,nPeEjgq3kcGJJap1,MEegLgo2jhWxxaQ5,,D,49.45
cmb,21/04/2025,KBe18rDwjImDDdXy,nPeER14y4hGJJap1,,D,2.61
"Doc. 001-001-000000402,   Confeccion uniforme ""Santiago Mero""",21/04/2025,pgen1Em2RuLqqdNQ,MEegLgo2jhWxxaQ5,,D,20.00
"Doc. 076-209-000102832,   ali",21/04/2025,BXdL4GvV4uOppdJZ,MEegLgo2jhWxxaQ5,,H,78.50
"Doc. 001-001-000000405,   Descifrar ""Emiliano Morales"" C #6",21/04/2025,KBe1L473jhmDDdXy,jZdyP7YAgiWzzbJ4,,D,28.75
"Doc. 004-003-000229792,   bioto",21/04/2025,9jaKwyYElSwvvak5,DGe73Y47BH6xxen2,,D,45.60
"Confeccion uniforme ""Santiago Mero""",21/04/2025,5wbo1ZBEYIGLLexE,nPeER14mgIGJJap1,,H,25.00
"Confeccion uniforme ""Santiago Mero""",21/04/2025,5wbo1ZBEYIGLLexE,RMdR6k90VFlkkdl6,,H,3.75
"Confeccion uniforme ""Santiago Mero""",21/04/2025,5wbo1ZBEYIGLLexE,JvaM8N4KRt800epz,,D,28.75
"Descifrar ""BRUNO AVILES"" C#6 P#30",21/04/2025,MEeg0nZVDuWxxaQ5,nPeER14mgIGJJap1,,H,18.00
"Doc. 004-003-000229792,   bioto",21/04/2025,9jaKwyYElSwvvak5,MEegLgo2jhWxxaQ5,,H,45.60
"Descifrar ""BRUNO AVILES"" C#6 P#30",21/04/2025,MEeg0nZVDuWxxaQ5,nPeER14mgIGJJap1,,H,25.00
"Descifrar ""BRUNO AVILES"" C#6 P#30",21/04/2025,MEeg0nZVDuWxxaQ5,RMdR6k90VFlkkdl6,,H,6.45
"Descifrar ""BRUNO AVILES"" C#6 P#30",21/04/2025,MEeg0nZVDuWxxaQ5,JvaM8N4KRt800epz,,D,49.45
"Descifrar ""Santiago Gutierrez""",21/04/2025,JvaMG1ZAOi800dpz,nPeER14mgIGJJap1,,H,9.00
"Descifrar ""Santiago Gutierrez""",21/04/2025,JvaMG1ZAOi800dpz,nPeER14mgIGJJap1,,H,25.00
"Descifrar ""Santiago Gutierrez""",21/04/2025,JvaMG1ZAOi800dpz,RMdR6k90VFlkkdl6,,H,5.10
"Descifrar ""Santiago Gutierrez""",21/04/2025,JvaMG1ZAOi800dpz,JvaM8N4KRt800epz,,D,39.10
"Doc. 001-001-000000404,   Descifrar ""Santiago Gutierrez""",21/04/2025,rRbDv8qjBimKKe6L,JvaM8N4KRt800epz,,H,39.10
"Doc. 001-001-000000404,   Descifrar ""Santiago Gutierrez""",21/04/2025,rRbDv8qjBimKKe6L,jZdyP7YAgiWzzbJ4,,D,39.10
"Descifrar ""Emiliano Morales"" C #6",21/04/2025,y7aAp1ONlUo33egZ,nPeER14mgIGJJap1,,H,25.00
"Descifrar ""Emiliano Morales"" C #6",21/04/2025,y7aAp1ONlUo33egZ,RMdR6k90VFlkkdl6,,H,3.75
"Descifrar ""Emiliano Morales"" C #6",21/04/2025,y7aAp1ONlUo33egZ,JvaM8N4KRt800epz,,D,28.75
"Doc. 001-001-000000405,   Descifrar ""Emiliano Morales"" C #6",21/04/2025,KBe1L473jhmDDdXy,JvaM8N4KRt800epz,,H,28.75
"Doc. 001-001-000000402,   Confeccion uniforme ""Santiago Mero""",21/04/2025,1qdGlk9B3ilppeN8,JvaM8N4KRt800epz,,H,8.75
"Doc. 001-001-000000402,   Confeccion uniforme ""Santiago Mero""",21/04/2025,1qdGlk9B3ilppeN8,jZdyP7YAgiWzzbJ4,,D,8.75
bioto,21/04/2025,RBe3NZgyQFMJJdLJ,Ejb2k2VNzsGJJdVN,,D,39.65
"TELA OXFORD PREMIUM
ZAFIRO",21/04/2025,JvaMpQ6D3U800epz,nPeER14y4hGJJap1,,D,0.95
ANTICIPO A PRODUCCION,21/04/2025,xmbmrnMp0IYKKdoK,9pdBBO4yQum99d8K,,H,1607.35
ANTICIPO A PRODUCCION,21/04/2025,xmbmrnMp0IYKKdoK,JvaM8N4KRt800epz,,D,1607.35
"FLEECE LUCERNA PERCHADO
I - CRUDO",21/04/2025,O8bYGvREpSZJJe7j,nPeER14y4hGJJap1,,D,1.29
"Doc. 002-016-001785963,   cmb",21/04/2025,5wboLmk8BhGLLdxE,MEegLgo2jhWxxaQ5,,H,20.00
"Doc. 002-016-001785963,   cmb",21/04/2025,5wboLmk8BhGLLdxE,DGe73Y47BH6xxen2,,D,20.00
cmb,21/04/2025,KBe18rDwjImDDdXy,DGe73Y47BH6xxen2,,H,20.00
ANTICIPO A PRODUCCION,21/04/2025,kPbkplOnXI066d5Y,MEegLgo2jhWxxaQ5,,D,1607.35
ANTICIPO A PRODUCCION,21/04/2025,kPbkplOnXI066d5Y,JvaM8N4KRt800epz,,H,1607.35
"Doc. 006-001-000035392,   TELA OXFORD PREMIUM
ZAFIRO",21/04/2025,9pdB4vXrXcm99a8K,MEegLgo2jhWxxaQ5,,H,7.31
"FLEECE LUCERNA PERCHADO
I - CRUDO",21/04/2025,O8bYGvREpSZJJe7j,DGe73Y47BH6xxen2,,H,9.86
"FLEECE LUCERNA PERCHADO
I - CRUDO",21/04/2025,O8bYGvREpSZJJe7j,Ejb2k2VNzsGJJdVN,,D,8.57
"Doc. 003-001-000186563,   FLEECE LUCERNA PERCHADO
I - CRUDO",21/04/2025,KBe1Rpg00TmDDaXy,MEegLgo2jhWxxaQ5,,H,9.86
"TELA OXFORD PREMIUM
ZAFIRO",21/04/2025,JvaMpQ6D3U800epz,DGe73Y47BH6xxen2,,H,7.31
"TELA OXFORD PREMIUM
ZAFIRO",21/04/2025,JvaMpQ6D3U800epz,Ejb2k2VNzsGJJdVN,,D,6.36
"Doc. 003-001-000186563,   FLEECE LUCERNA PERCHADO
I - CRUDO",21/04/2025,KBe1Rpg00TmDDaXy,DGe73Y47BH6xxen2,,D,9.86
ali,21/04/2025,EMaxDvmq9F044a5G,nPeER14y4hGJJap1,,D,8.03
cmb,21/04/2025,KBe18rDwjImDDdXy,RMdR6k9yOFlkkdl6,,D,17.39
"Doc. 076-209-000102832,   ali",21/04/2025,BXdL4GvV4uOppdJZ,DGe73Y47BH6xxen2,,D,78.50
"Doc. 006-001-000035392,   TELA OXFORD PREMIUM
ZAFIRO",21/04/2025,9pdB4vXrXcm99a8K,DGe73Y47BH6xxen2,,D,7.31
"Doc. 004-007-000110806,   ALVIERO STRECH",21/04/2025,5wboLm743uGLLdxE,MEegLgo2jhWxxaQ5,,H,129.60
tela,21/04/2025,PnazGKop8HBppbO2,Ejb2k2VNzsGJJdVN,,D,52.95
"Doc. 004-007-000110806,   ALVIERO STRECH",21/04/2025,5wboLm743uGLLdxE,DGe73Y47BH6xxen2,,D,129.60
tela,21/04/2025,PnazGKop8HBppbO2,DGe73Y47BH6xxen2,,H,60.89
tela,21/04/2025,PnazGKop8HBppbO2,nPeER14y4hGJJap1,,D,7.94
ali,21/04/2025,EMaxDvmq9F044a5G,Y4erkBOW4Uj00a2L,,D,53.54
ali,21/04/2025,EMaxDvmq9F044a5G,DGe73Y47BH6xxen2,,H,78.50
ali,21/04/2025,EMaxDvmq9F044a5G,Y4erkBOW4Uj00a2L,,D,16.93
2105202501099097414400120020010000588871234567811,21/05/2025,LmavVg0q0Igjja3N,Ejb2k2VNzsGJJdVN,,D,19.87
2105202501099097414400120020010000588871234567811,21/05/2025,LmavVg0q0Igjja3N,DGe73Y47BH6xxen2,,H,22.85
2105202501099097414400120020010000588871234567811,21/05/2025,LmavVg0q0Igjja3N,nPeER14y4hGJJap1,,D,2.98
"MINIMAT PREMIER PRIMERA
VARIOS 150 Ancho",21/05/2025,RMdR9gA0Vulkkbl6,Ejb2k2VNzsGJJdVN,,D,3.83
AUSTRIA 20 PEI ROJO MARLBORO,21/05/2025,BleX46zkgHNyyerN,DGe73Y47BH6xxen2,,H,139.72
AUSTRIA 20 PEI ROJO MARLBORO,21/05/2025,BleX46zkgHNyyerN,nPeER14y4hGJJap1,,D,18.22
PIQUE MEDIO KAKI #002,21/05/2025,1qdG4Zqk0SlppeN8,nPeER14y4hGJJap1,,D,4.40
"CORDON UMBRO POLIRIGIDO
20MM",21/05/2025,JvaM4jlvRi800epz,Ejb2k2VNzsGJJdVN,,D,1.35
"MINIMAT PREMIER PRIMERA
VARIOS 150 Ancho",21/05/2025,RMdR9gA0Vulkkbl6,nPeER14y4hGJJap1,,D,0.57
CIERRE#3 - 20CM UNIDAD,21/05/2025,EMaxXGEkzs044a5G,nPeER14y4hGJJap1,,D,0.26
CIERRE#3 - 20CM UNIDAD,21/05/2025,EMaxXGEkzs044a5G,DGe73Y47BH6xxen2,,H,2.00
CIERRE#3 - 20CM UNIDAD,21/05/2025,EMaxXGEkzs044a5G,Ejb2k2VNzsGJJdVN,,D,1.74
"MINIMAT PREMIER PRIMERA
VARIOS 150 Ancho",21/05/2025,RMdR9gA0Vulkkbl6,DGe73Y47BH6xxen2,,H,4.40
"Doc. 001-001-000000438,   Confeccion uniformes A1SOLAR",21/05/2025,XKdwBkxg1iQzzbgW,jZdyP7YAgiWzzbJ4,,D,345.00
CAMISAS KELAL,21/05/2025,LmavVg060Fgjja3N,Ejb2k2VNzsGJJdVN,,D,675.00
CAMISAS KELAL,21/05/2025,LmavVg060Fgjja3N,DGe73Y47BH6xxen2,,H,675.00
RIB COLLARETTE,21/05/2025,KBe1RjZARcmDDaXy,Ejb2k2VNzsGJJdVN,,D,18.54
AUSTRIA 20 PEI ROJO MARLBORO,21/05/2025,BleX46zkgHNyyerN,Ejb2k2VNzsGJJdVN,,D,121.50
"Doc. 001-001-000000438,   Confeccion uniformes A1SOLAR",21/05/2025,XKdwBkxg1iQzzbgW,JvaM8N4KRt800epz,,H,345.00
"Doc. 001-001-000000437,   Uniformes corporativos CABLEFUTURO",21/05/2025,KBe1840lVsmDDdXy,JvaM8N4KRt800epz,,H,4131.38
Confeccion uniformes A1SOLAR,21/05/2025,rRbD50JN6HmKKd6L,RMdR6k90VFlkkdl6,,H,45.00
PIQUE MEDIO KAKI #002,21/05/2025,1qdG4Zqk0SlppeN8,Ejb2k2VNzsGJJdVN,,D,29.36
Alcance de pedido uniformes COMITE PUNTILLA,21/05/2025,KVeZJ0YJviRVVe8P,JvaM8N4KRt800epz,,D,407.10
Alcance de pedido uniformes COMITE PUNTILLA,21/05/2025,KVeZJ0YJviRVVe8P,RMdR6k90VFlkkdl6,,H,53.10
Alcance de pedido uniformes COMITE PUNTILLA,21/05/2025,KVeZJ0YJviRVVe8P,nPeER14mgIGJJap1,,H,222.00
Alcance de pedido uniformes COMITE PUNTILLA,21/05/2025,KVeZJ0YJviRVVe8P,nPeER14mgIGJJap1,,H,132.00
"CAMISA OXFORD PRIMERA
COLOR 2 blanco 150 Ancho",21/05/2025,QzaO47BMgtX99bp4,nPeER14y4hGJJap1,,D,32.67
PIQUE MEDIO KAKI #002,21/05/2025,1qdG4Zqk0SlppeN8,DGe73Y47BH6xxen2,,H,33.76
"CAMISA OXFORD PRIMERA
COLOR 2 blanco 150 Ancho",21/05/2025,QzaO47BMgtX99bp4,DGe73Y47BH6xxen2,,H,250.45
"CAMISA OXFORD PRIMERA
COLOR 2 blanco 150 Ancho",21/05/2025,QzaO47BMgtX99bp4,Ejb2k2VNzsGJJdVN,,D,217.78
VENETA PLUS,21/05/2025,0yelGOoZgcK55dER,nPeER14y4hGJJap1,,D,4.50
VENETA PLUS,21/05/2025,0yelGOoZgcK55dER,DGe73Y47BH6xxen2,,H,34.47
VENETA PLUS,21/05/2025,0yelGOoZgcK55dER,Ejb2k2VNzsGJJdVN,,D,29.97
"CORDON UMBRO POLIRIGIDO
20MM",21/05/2025,JvaM4jlvRi800epz,nPeER14y4hGJJap1,,D,0.79
CAMISAS KELAL,21/05/2025,JvaM4jlm3C800epz,DGe73Y47BH6xxen2,,H,75.00
CAMISAS KELAL,21/05/2025,JvaM4jlm3C800epz,Ejb2k2VNzsGJJdVN,,D,75.00
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,9jaKrz4vxiwvvek5,,D,4.50
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,9jaKrz4vxiwvvek5,,D,6.40
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,9jaKrz4vxiwvvek5,,D,29.78
Confeccion uniformes A1SOLAR,21/05/2025,rRbD50JN6HmKKd6L,nPeER14mgIGJJap1,,H,200.00
Confeccion uniformes A1SOLAR,21/05/2025,rRbD50JN6HmKKd6L,nPeER14mgIGJJap1,,H,100.00
"Doc. 001-001-000000437,   Uniformes corporativos CABLEFUTURO",21/05/2025,KBe1840lVsmDDdXy,MEegLgo2jhWxxaQ5,,D,4131.38
"CORDON UMBRO POLIRIGIDO
20MM",21/05/2025,JvaM4jlvRi800epz,Ejb2k2VNzsGJJdVN,,D,5.24
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,JvaM8N4KRt800epz,,D,6541.34
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,RMdR6k90VFlkkdl6,,H,853.22
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,nPeER14mgIGJJap1,,H,2934.00
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,nPeER14mgIGJJap1,,H,1632.00
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,nPeER14mgIGJJap1,,H,608.00
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,nPeER14mgIGJJap1,,H,595.50
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,nPeER14mgIGJJap1,,H,128.00
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,nPeER14mgIGJJap1,,H,90.00
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,9jaKrz4vxiwvvek5,,D,146.70
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,9jaKrz4vxiwvvek5,,D,81.60
Uniformes corporativos CABLEFUTURO,21/05/2025,kPbkm7qkvh066e5Y,9jaKrz4vxiwvvek5,,D,30.40
Confeccion uniformes A1SOLAR,21/05/2025,rRbD50JN6HmKKd6L,JvaM8N4KRt800epz,,D,345.00
"CORDON UMBRO POLIRIGIDO
20MM",21/05/2025,JvaM4jlvRi800epz,DGe73Y47BH6xxen2,,H,7.38
RIB COLLARETTE,21/05/2025,KBe1RjZARcmDDaXy,nPeER14y4hGJJap1,,D,2.78
"Doc. 001-003-000649547,   CIERRE#3 - 20CM UNIDAD",21/05/2025,JvaMyGpLAF800apz,DGe73Y47BH6xxen2,,D,2.00
"Doc. 004-003-000030667,   MINIMAT PREMIER PRIMERA
VARIOS 150 Ancho",21/05/2025,5wboxV4rAcGLLdxE,MEegLgo2jhWxxaQ5,,H,4.40
"Doc. 004-003-000030667,   MINIMAT PREMIER PRIMERA
VARIOS 150 Ancho",21/05/2025,5wboxV4rAcGLLdxE,DGe73Y47BH6xxen2,,D,4.40
"Doc. 001-010-000480584,   CORDON UMBRO POLIRIGIDO
20MM",21/05/2025,pzb8RV41WSMZZeEw,MEegLgo2jhWxxaQ5,,H,7.38
"Doc. 001-010-000480584,   CORDON UMBRO POLIRIGIDO
20MM",21/05/2025,pzb8RV41WSMZZeEw,DGe73Y47BH6xxen2,,D,7.38
"Doc. 001-003-000649547,   CIERRE#3 - 20CM UNIDAD",21/05/2025,JvaMyGpLAF800apz,MEegLgo2jhWxxaQ5,,H,2.00
"Doc. 001-001-000000037,   CAMISAS KELAL",21/05/2025,1qdGpm7OKSlppeN8,MEegLgo2jhWxxaQ5,,H,675.00
"Doc. 001-001-000000037,   CAMISAS KELAL",21/05/2025,1qdGpm7OKSlppeN8,DGe73Y47BH6xxen2,,D,675.00
"Doc. 001-001-000000437,   Uniformes corporativos CABLEFUTURO",21/05/2025,01dNq7pE2hxrrbX7,MEegLgo2jhWxxaQ5,,D,2054.45
"Doc. 001-001-000000038,   CAMISAS KELAL",21/05/2025,MEegloKPjsWxxaQ5,MEegLgo2jhWxxaQ5,,H,75.00
